date_time,region,count
2015-06-25 12:40:00,Nord-Pas-de-Calais,80
2015-06-25 12:40:00,Pays de la Loire,348
2015-06-25 12:40:00,Picardie,8
2015-06-25 12:41:00,Bretagne,4
2015-06-25 12:41:00,Nord-Pas-de-Calais,15
2015-06-25 12:41:00,Pays de la Loire,2
2015-06-25 12:41:00,Picardie,3
2015-06-25 12:42:00,Aquitaine,3
2015-06-25 12:42:00,Bretagne,2
2015-06-25 12:42:00,Centre-Val de Loire,1
2015-06-25 12:42:00,Nord-Pas-de-Calais,11
2015-06-25 12:43:00,Bretagne,4
2015-06-25 12:43:00,Centre-Val de Loire,37
2015-06-25 12:43:00,Champagne-Ardenne,1
2015-06-25 12:43:00,Nord-Pas-de-Calais,15
2015-06-25 12:43:00,Pays de la Loire,2
2015-06-25 12:43:00,Picardie,1
2015-06-25 12:44:00,Bretagne,2
2015-06-25 12:44:00,Centre-Val de Loire,1
2015-06-25 12:44:00,Nord-Pas-de-Calais,20
2015-06-25 12:44:28,Nord-Pas-de-Calais,1
2015-06-25 12:44:28,Picardie,1
2015-06-25 12:44:31,Nord-Pas-de-Calais,1
2015-06-25 12:44:43,Picardie,2
2015-06-25 12:45:00,le-de-France,20
2015-06-25 12:45:00,Basse-Normandie,1
2015-06-25 12:45:00,Bourgogne,26
2015-06-25 12:45:00,Bretagne,22
2015-06-25 12:45:00,Centre-Val de Loire,7
2015-06-25 12:45:00,Champagne-Ardenne,1
2015-06-25 12:45:00,Nord-Pas-de-Calais,65
2015-06-25 12:45:00,Pays de la Loire,17
2015-06-25 12:45:00,Picardie,5
2015-06-25 12:45:00,Rhone-Alpes,1
2015-06-25 12:45:18,le-de-France,1
2015-06-25 12:45:22,Bretagne,1
2015-06-25 12:45:23,Nord-Pas-de-Calais,1
2015-06-25 12:46:00,Bourgogne,1
2015-06-25 12:46:00,Bretagne,1
2015-06-25 12:46:00,Nord-Pas-de-Calais,14
2015-06-25 12:46:00,Pays de la Loire,5
2015-06-25 12:46:00,Picardie,1
2015-06-25 12:47:00,Aquitaine,3
2015-06-25 12:47:00,Bourgogne,1
2015-06-25 12:47:00,Bretagne,7
2015-06-25 12:47:00,Centre-Val de Loire,1
2015-06-25 12:47:00,Nord-Pas-de-Calais,11
2015-06-25 12:48:00,le-de-France,1
2015-06-25 12:48:00,Bretagne,2
2015-06-25 12:48:00,Nord-Pas-de-Calais,6
2015-06-25 12:48:00,Pays de la Loire,3
2015-06-25 12:48:00,Picardie,1
2015-06-25 12:48:37,le-de-France,1
2015-06-25 12:49:00,Bourgogne,1
2015-06-25 12:49:00,Bretagne,4
2015-06-25 12:49:00,Centre-Val de Loire,1
2015-06-25 12:49:00,Nord-Pas-de-Calais,4
2015-06-25 12:49:00,Pays de la Loire,1
2015-06-25 12:50:00,Basse-Normandie,2
2015-06-25 12:50:00,Bourgogne,16
2015-06-25 12:50:00,Bretagne,36
2015-06-25 12:50:00,Centre-Val de Loire,9
2015-06-25 12:50:00,Nord-Pas-de-Calais,82
2015-06-25 12:50:00,Pays de la Loire,7
2015-06-25 12:50:00,Picardie,5
2015-06-25 12:50:25,Nord-Pas-de-Calais,1
2015-06-25 12:50:33,Nord-Pas-de-Calais,1
2015-06-25 12:51:00,Bourgogne,1
2015-06-25 12:51:00,Bretagne,1
2015-06-25 12:51:00,Nord-Pas-de-Calais,13
2015-06-25 12:51:00,Pays de la Loire,1
2015-06-25 12:51:00,Provence-Alpes-Cote d'Azur,4
2015-06-25 12:51:46,Picardie,1
2015-06-25 12:52:00,Bretagne,2
2015-06-25 12:52:00,Nord-Pas-de-Calais,17
2015-06-25 12:53:00,Bourgogne,1
2015-06-25 12:53:00,Centre-Val de Loire,1
2015-06-25 12:53:00,Nord-Pas-de-Calais,22
2015-06-25 12:53:00,Pays de la Loire,3
2015-06-25 12:53:21,Nord-Pas-de-Calais,1
2015-06-25 12:53:23,Nord-Pas-de-Calais,1
2015-06-25 12:53:25,Nord-Pas-de-Calais,1
2015-06-25 12:54:00,le-de-France,3
2015-06-25 12:54:00,Bourgogne,3
2015-06-25 12:54:00,Bretagne,5
2015-06-25 12:54:00,Nord-Pas-de-Calais,16
2015-06-25 12:54:00,Pays de la Loire,1
2015-06-25 12:54:53,Nord-Pas-de-Calais,1
2015-06-25 12:54:55,Nord-Pas-de-Calais,1
2015-06-25 12:55:00,le-de-France,11
2015-06-25 12:55:00,Basse-Normandie,3
2015-06-25 12:55:00,Bourgogne,16
2015-06-25 12:55:00,Bretagne,11
2015-06-25 12:55:00,Centre-Val de Loire,4
2015-06-25 12:55:00,Nord-Pas-de-Calais,68
2015-06-25 12:55:00,Pays de la Loire,14
2015-06-25 12:55:00,Picardie,1
2015-06-25 12:55:34,Nord-Pas-de-Calais,1
2015-06-25 12:55:38,Nord-Pas-de-Calais,1
2015-06-25 12:55:58,Nord-Pas-de-Calais,1
2015-06-25 12:56:00,le-de-France,3
2015-06-25 12:56:00,Bourgogne,1
2015-06-25 12:56:00,Bretagne,4
2015-06-25 12:56:00,Nord-Pas-de-Calais,29
2015-06-25 12:56:00,Pays de la Loire,1
2015-06-25 12:56:38,Picardie,1
2015-06-25 12:56:50,Picardie,1
2015-06-25 12:56:58,Nord-Pas-de-Calais,1
2015-06-25 12:57:00,Centre-Val de Loire,1
2015-06-25 12:57:00,Nord-Pas-de-Calais,9
2015-06-25 12:57:00,Picardie,2
2015-06-25 12:57:43,Nord-Pas-de-Calais,1
2015-06-25 12:57:44,Nord-Pas-de-Calais,1
2015-06-25 12:58:00,Bourgogne,1
2015-06-25 12:58:00,Bretagne,4
2015-06-25 12:58:00,Nord-Pas-de-Calais,13
2015-06-25 12:58:00,Pays de la Loire,1
2015-06-25 12:58:00,Picardie,1
2015-06-25 12:58:17,Picardie,1
2015-06-25 12:59:00,Nord-Pas-de-Calais,7
2015-06-25 12:59:00,Pays de la Loire,1
2015-06-25 13:00:00,le-de-France,6
2015-06-25 13:00:00,Basse-Normandie,23
2015-06-25 13:00:00,Bourgogne,76
2015-06-25 13:00:00,Bretagne,95
2015-06-25 13:00:00,Centre-Val de Loire,27
2015-06-25 13:00:00,Champagne-Ardenne,2
2015-06-25 13:00:00,Languedoc-Roussillon,3
2015-06-25 13:00:00,Nord-Pas-de-Calais,233
2015-06-25 13:00:00,Pays de la Loire,54
2015-06-25 13:00:00,Picardie,26
2015-06-25 13:00:18,le-de-France,1
2015-06-25 13:00:22,Bretagne,1
2015-06-25 13:00:22,Nord-Pas-de-Calais,1
2015-06-25 13:01:00,le-de-France,3
2015-06-25 13:01:00,Bretagne,1
2015-06-25 13:01:00,Centre-Val de Loire,1
2015-06-25 13:01:00,Nord-Pas-de-Calais,18
2015-06-25 13:01:00,Picardie,2
2015-06-25 13:02:00,le-de-France,1
2015-06-25 13:02:00,Basse-Normandie,1
2015-06-25 13:02:00,Bourgogne,1
2015-06-25 13:02:00,Bretagne,3
2015-06-25 13:02:00,Centre-Val de Loire,38
2015-06-25 13:02:00,Nord-Pas-de-Calais,24
2015-06-25 13:02:00,Pays de la Loire,4
2015-06-25 13:02:00,Picardie,2
2015-06-25 13:03:00,Bretagne,4
2015-06-25 13:03:00,Nord-Pas-de-Calais,9
2015-06-25 13:04:00,Basse-Normandie,2
2015-06-25 13:04:00,Bourgogne,1
2015-06-25 13:04:00,Centre-Val de Loire,1
2015-06-25 13:04:00,Nord-Pas-de-Calais,21
2015-06-25 13:04:00,Picardie,2
2015-06-25 13:04:28,Picardie,1
2015-06-25 13:04:32,Picardie,2
2015-06-25 13:04:43,Picardie,1
2015-06-25 13:05:00,Basse-Normandie,3
2015-06-25 13:05:00,Bourgogne,15
2015-06-25 13:05:00,Bretagne,23
2015-06-25 13:05:00,Centre-Val de Loire,6
2015-06-25 13:05:00,Nord-Pas-de-Calais,77
2015-06-25 13:05:00,Pays de la Loire,14
2015-06-25 13:05:00,Picardie,2
2015-06-25 13:05:02,Nord-Pas-de-Calais,1
2015-06-25 13:05:03,Nord-Pas-de-Calais,1
2015-06-25 13:05:44,Nord-Pas-de-Calais,1
2015-06-25 13:05:52,Nord-Pas-de-Calais,1
2015-06-25 13:06:00,Bourgogne,2
2015-06-25 13:06:00,Bretagne,5
2015-06-25 13:06:00,Centre-Val de Loire,1
2015-06-25 13:06:00,Nord-Pas-de-Calais,18
2015-06-25 13:06:29,Nord-Pas-de-Calais,1
2015-06-25 13:07:00,le-de-France,1
2015-06-25 13:07:00,Basse-Normandie,1
2015-06-25 13:07:00,Bourgogne,3
2015-06-25 13:07:00,Bretagne,2
2015-06-25 13:07:00,Nord-Pas-de-Calais,10
2015-06-25 13:07:00,Pays de la Loire,2
2015-06-25 13:08:00,Bourgogne,1
2015-06-25 13:08:00,Bretagne,5
2015-06-25 13:08:00,Nord-Pas-de-Calais,7
2015-06-25 13:08:00,Pays de la Loire,1
2015-06-25 13:08:00,Picardie,1
2015-06-25 13:09:00,Alsace,3
2015-06-25 13:09:00,Bourgogne,3
2015-06-25 13:09:00,Bretagne,2
2015-06-25 13:09:00,Nord-Pas-de-Calais,24
2015-06-25 13:09:00,Rhone-Alpes,1
2015-06-25 13:10:00,Basse-Normandie,6
2015-06-25 13:10:00,Bourgogne,27
2015-06-25 13:10:00,Bretagne,40
2015-06-25 13:10:00,Centre-Val de Loire,5
2015-06-25 13:10:00,Nord-Pas-de-Calais,79
2015-06-25 13:10:00,Pays de la Loire,12
2015-06-25 13:10:00,Picardie,2
2015-06-25 13:10:35,Picardie,1
2015-06-25 13:11:00,Basse-Normandie,2
2015-06-25 13:11:00,Bourgogne,3
2015-06-25 13:11:00,Bretagne,7
2015-06-25 13:11:00,Centre-Val de Loire,2
2015-06-25 13:11:00,Nord-Pas-de-Calais,8
2015-06-25 13:11:46,Picardie,1
2015-06-25 13:12:00,le-de-France,3
2015-06-25 13:12:00,Alsace,2
2015-06-25 13:12:00,Bourgogne,1
2015-06-25 13:12:00,Bretagne,3
2015-06-25 13:12:00,Centre-Val de Loire,1
2015-06-25 13:12:00,Champagne-Ardenne,1
2015-06-25 13:12:00,Nord-Pas-de-Calais,18
2015-06-25 13:13:00,Bourgogne,2
2015-06-25 13:13:00,Bretagne,1
2015-06-25 13:13:00,Centre-Val de Loire,1
2015-06-25 13:13:00,Nord-Pas-de-Calais,15
2015-06-25 13:13:24,Nord-Pas-de-Calais,1
2015-06-25 13:13:27,Nord-Pas-de-Calais,1
2015-06-25 13:13:41,Nord-Pas-de-Calais,1
2015-06-25 13:14:00,Basse-Normandie,1
2015-06-25 13:14:00,Bourgogne,3
2015-06-25 13:14:00,Bretagne,3
2015-06-25 13:14:00,Nord-Pas-de-Calais,11
2015-06-25 13:14:00,Pays de la Loire,4
2015-06-25 13:14:06,Nord-Pas-de-Calais,1
2015-06-25 13:14:07,Nord-Pas-de-Calais,1
2015-06-25 13:14:16,Pays de la Loire,3
2015-06-25 13:15:00,Basse-Normandie,4
2015-06-25 13:15:00,Bourgogne,31
2015-06-25 13:15:00,Bretagne,31
2015-06-25 13:15:00,Centre-Val de Loire,5
2015-06-25 13:15:00,Nord-Pas-de-Calais,91
2015-06-25 13:15:00,Pays de la Loire,11
2015-06-25 13:15:00,Picardie,6
2015-06-25 13:15:17,le-de-France,1
2015-06-25 13:15:21,Bretagne,1
2015-06-25 13:15:22,Nord-Pas-de-Calais,1
2015-06-25 13:16:00,Bretagne,6
2015-06-25 13:16:00,Nord-Pas-de-Calais,19
2015-06-25 13:16:00,Pays de la Loire,6
2015-06-25 13:16:53,Nord-Pas-de-Calais,1
2015-06-25 13:16:56,Nord-Pas-de-Calais,1
2015-06-25 13:17:00,Bourgogne,1
2015-06-25 13:17:00,Bretagne,2
2015-06-25 13:17:00,Nord-Pas-de-Calais,8
2015-06-25 13:17:00,Pays de la Loire,2
2015-06-25 13:18:00,le-de-France,1
2015-06-25 13:18:00,Bretagne,4
2015-06-25 13:18:00,Nord-Pas-de-Calais,13
2015-06-25 13:18:00,Pays de la Loire,1
2015-06-25 13:19:00,Basse-Normandie,1
2015-06-25 13:19:00,Bourgogne,1
2015-06-25 13:19:00,Bretagne,4
2015-06-25 13:19:00,Nord-Pas-de-Calais,17
2015-06-25 13:19:00,Pays de la Loire,1
2015-06-25 13:19:06,Nord-Pas-de-Calais,1
2015-06-25 13:19:21,Nord-Pas-de-Calais,1
2015-06-25 13:19:23,Nord-Pas-de-Calais,1
2015-06-25 13:20:00,Basse-Normandie,4
2015-06-25 13:20:00,Bourgogne,28
2015-06-25 13:20:00,Bretagne,25
2015-06-25 13:20:00,Centre-Val de Loire,3
2015-06-25 13:20:00,Nord-Pas-de-Calais,69
2015-06-25 13:20:00,Pays de la Loire,16
2015-06-25 13:20:00,Picardie,5
2015-06-25 13:20:31,Centre-Val de Loire,1
2015-06-25 13:21:00,Bourgogne,2
2015-06-25 13:21:00,Bretagne,10
2015-06-25 13:21:00,Centre-Val de Loire,1
2015-06-25 13:21:00,Nord-Pas-de-Calais,21
2015-06-25 13:21:00,Picardie,1
2015-06-25 13:22:00,Bourgogne,3
2015-06-25 13:22:00,Nord-Pas-de-Calais,23
2015-06-25 13:22:00,Picardie,1
2015-06-25 13:22:33,Nord-Pas-de-Calais,1
2015-06-25 13:22:34,Nord-Pas-de-Calais,1
2015-06-25 13:22:55,Nord-Pas-de-Calais,1
2015-06-25 13:23:00,Bretagne,4
2015-06-25 13:23:00,Nord-Pas-de-Calais,17
2015-06-25 13:23:00,Pays de la Loire,1
2015-06-25 13:24:00,Bourgogne,2
2015-06-25 13:24:00,Bretagne,1
2015-06-25 13:24:00,Centre-Val de Loire,1
2015-06-25 13:24:00,Nord-Pas-de-Calais,23
2015-06-25 13:24:00,Pays de la Loire,1
2015-06-25 13:24:00,Picardie,5
2015-06-25 13:24:28,Picardie,1
2015-06-25 13:25:00,le-de-France,1
2015-06-25 13:25:00,Basse-Normandie,3
2015-06-25 13:25:00,Bourgogne,23
2015-06-25 13:25:00,Bretagne,23
2015-06-25 13:25:00,Centre-Val de Loire,9
2015-06-25 13:25:00,Champagne-Ardenne,1
2015-06-25 13:25:00,Nord-Pas-de-Calais,59
2015-06-25 13:25:00,Pays de la Loire,19
2015-06-25 13:25:00,Picardie,9
2015-06-25 13:25:53,Picardie,2
2015-06-25 13:26:00,le-de-France,1
2015-06-25 13:26:00,Bourgogne,2
2015-06-25 13:26:00,Bretagne,6
2015-06-25 13:26:00,Nord-Pas-de-Calais,11
2015-06-25 13:26:00,Pays de la Loire,1
2015-06-25 13:27:00,le-de-France,2
2015-06-25 13:27:00,Bretagne,1
2015-06-25 13:27:00,Nord-Pas-de-Calais,4
2015-06-25 13:27:00,Picardie,1
2015-06-25 13:27:22,Pays de la Loire,1
2015-06-25 13:28:00,le-de-France,5
2015-06-25 13:28:00,Bretagne,2
2015-06-25 13:28:00,Centre-Val de Loire,2
2015-06-25 13:28:00,Nord-Pas-de-Calais,10
2015-06-25 13:28:00,Picardie,1
2015-06-25 13:29:00,le-de-France,4
2015-06-25 13:29:00,Bourgogne,1
2015-06-25 13:29:00,Bretagne,8
2015-06-25 13:29:00,Centre-Val de Loire,3
2015-06-25 13:29:00,Nord-Pas-de-Calais,9
2015-06-25 13:29:00,Picardie,1
2015-06-25 13:30:00,Basse-Normandie,9
2015-06-25 13:30:00,Bourgogne,53
2015-06-25 13:30:00,Bretagne,94
2015-06-25 13:30:00,Centre-Val de Loire,8
2015-06-25 13:30:00,Champagne-Ardenne,1
2015-06-25 13:30:00,Nord-Pas-de-Calais,185
2015-06-25 13:30:00,Pays de la Loire,36
2015-06-25 13:30:00,Picardie,16
2015-06-25 13:30:16,le-de-France,1
2015-06-25 13:30:19,le-de-France,1
2015-06-25 13:30:20,Bretagne,1
2015-06-25 13:30:20,Nord-Pas-de-Calais,1
2015-06-25 13:30:20,Picardie,1
2015-06-25 13:31:00,le-de-France,10
2015-06-25 13:31:00,Bourgogne,3
2015-06-25 13:31:00,Bretagne,1
2015-06-25 13:31:00,Centre-Val de Loire,2
2015-06-25 13:31:00,Nord-Pas-de-Calais,18
2015-06-25 13:31:00,Pays de la Loire,2
2015-06-25 13:31:46,Picardie,1
2015-06-25 13:31:54,Nord-Pas-de-Calais,1
2015-06-25 13:31:55,Nord-Pas-de-Calais,1
2015-06-25 13:32:00,le-de-France,2
2015-06-25 13:32:00,Nord-Pas-de-Calais,12
2015-06-25 13:32:00,Pays de la Loire,1
2015-06-25 13:32:00,Picardie,2
2015-06-25 13:33:00,le-de-France,3
2015-06-25 13:33:00,Basse-Normandie,1
2015-06-25 13:33:00,Bourgogne,5
2015-06-25 13:33:00,Bretagne,4
2015-06-25 13:33:00,Centre-Val de Loire,1
2015-06-25 13:33:00,Nord-Pas-de-Calais,20
2015-06-25 13:33:00,Pays de la Loire,2
2015-06-25 13:33:06,Picardie,1
2015-06-25 13:34:00,Bourgogne,1
2015-06-25 13:34:00,Bretagne,4
2015-06-25 13:34:00,Nord-Pas-de-Calais,8
2015-06-25 13:34:00,Pays de la Loire,1
2015-06-25 13:34:00,Picardie,1
2015-06-25 13:35:00,Basse-Normandie,4
2015-06-25 13:35:00,Bourgogne,18
2015-06-25 13:35:00,Bretagne,30
2015-06-25 13:35:00,Centre-Val de Loire,9
2015-06-25 13:35:00,Champagne-Ardenne,1
2015-06-25 13:35:00,Nord-Pas-de-Calais,80
2015-06-25 13:35:00,Pays de la Loire,9
2015-06-25 13:35:00,Picardie,3
2015-06-25 13:36:00,Bourgogne,3
2015-06-25 13:36:00,Bretagne,7
2015-06-25 13:36:00,Nord-Pas-de-Calais,8
2015-06-25 13:36:00,Pays de la Loire,1
2015-06-25 13:36:00,Picardie,2
2015-06-25 13:36:02,Picardie,1
2015-06-25 13:37:00,Bretagne,1
2015-06-25 13:37:00,Nord-Pas-de-Calais,11
2015-06-25 13:37:00,Pays de la Loire,1
2015-06-25 13:37:01,le-de-France,1
2015-06-25 13:37:02,le-de-France,1
2015-06-25 13:37:03,le-de-France,1
2015-06-25 13:37:04,le-de-France,2
2015-06-25 13:37:06,le-de-France,1
2015-06-25 13:37:08,le-de-France,1
2015-06-25 13:37:12,le-de-France,2
2015-06-25 13:37:13,le-de-France,1
2015-06-25 13:37:14,le-de-France,1
2015-06-25 13:37:17,le-de-France,2
2015-06-25 13:37:18,le-de-France,1
2015-06-25 13:37:20,le-de-France,2
2015-06-25 13:37:22,le-de-France,1
2015-06-25 13:37:24,le-de-France,2
2015-06-25 13:37:26,le-de-France,2
2015-06-25 13:37:27,le-de-France,1
2015-06-25 13:37:28,le-de-France,2
2015-06-25 13:37:31,le-de-France,2
2015-06-25 13:37:32,le-de-France,1
2015-06-25 13:37:36,le-de-France,1
2015-06-25 13:37:41,le-de-France,1
2015-06-25 13:37:42,le-de-France,1
2015-06-25 13:37:44,le-de-France,1
2015-06-25 13:37:49,le-de-France,2
2015-06-25 13:37:52,le-de-France,1
2015-06-25 13:37:53,le-de-France,1
2015-06-25 13:37:54,le-de-France,1
2015-06-25 13:37:56,le-de-France,1
2015-06-25 13:37:57,le-de-France,1
2015-06-25 13:37:58,Nord-Pas-de-Calais,1
2015-06-25 13:38:00,Bourgogne,2
2015-06-25 13:38:00,Nord-Pas-de-Calais,19
2015-06-25 13:38:00,Pays de la Loire,5
2015-06-25 13:38:02,Nord-Pas-de-Calais,1
2015-06-25 13:39:00,Bourgogne,3
2015-06-25 13:39:00,Bretagne,2
2015-06-25 13:39:00,Nord-Pas-de-Calais,13
2015-06-25 13:39:00,Pays de la Loire,5
2015-06-25 13:39:00,Picardie,1
2015-06-25 13:40:00,Basse-Normandie,16
2015-06-25 13:40:00,Bourgogne,35
2015-06-25 13:40:00,Bretagne,39
2015-06-25 13:40:00,Centre-Val de Loire,11
2015-06-25 13:40:00,Nord-Pas-de-Calais,82
2015-06-25 13:40:00,Pays de la Loire,344
2015-06-25 13:40:00,Picardie,2
2015-06-25 13:40:00,Rhone-Alpes,1
2015-06-25 13:40:16,Centre-Val de Loire,1
2015-06-25 13:41:00,Bourgogne,2
2015-06-25 13:41:00,Bretagne,3
2015-06-25 13:41:00,Nord-Pas-de-Calais,25
2015-06-25 13:41:00,Pays de la Loire,3
2015-06-25 13:41:00,Picardie,2
2015-06-25 13:42:00,le-de-France,6
2015-06-25 13:42:00,Bourgogne,2
2015-06-25 13:42:00,Bretagne,1
2015-06-25 13:42:00,Nord-Pas-de-Calais,14
2015-06-25 13:42:00,Pays de la Loire,2
2015-06-25 13:42:00,Picardie,3
2015-06-25 13:43:00,Centre-Val de Loire,2
2015-06-25 13:43:00,Nord-Pas-de-Calais,12
2015-06-25 13:43:00,Pays de la Loire,1
2015-06-25 13:43:03,Picardie,1
2015-06-25 13:44:00,le-de-France,7
2015-06-25 13:44:00,Bourgogne,4
2015-06-25 13:44:00,Bretagne,2
2015-06-25 13:44:00,Languedoc-Roussillon,6
2015-06-25 13:44:00,Nord-Pas-de-Calais,17
2015-06-25 13:44:00,Pays de la Loire,1
2015-06-25 13:44:54,Picardie,1
2015-06-25 13:45:00,Basse-Normandie,2
2015-06-25 13:45:00,Bourgogne,22
2015-06-25 13:45:00,Bretagne,46
2015-06-25 13:45:00,Centre-Val de Loire,6
2015-06-25 13:45:00,Nord-Pas-de-Calais,106
2015-06-25 13:45:00,Pays de la Loire,11
2015-06-25 13:45:00,Picardie,5
2015-06-25 13:45:00,Rhone-Alpes,1
2015-06-25 13:45:17,le-de-France,1
2015-06-25 13:45:21,Bretagne,1
2015-06-25 13:45:22,Nord-Pas-de-Calais,1
2015-06-25 13:46:00,le-de-France,5
2015-06-25 13:46:00,Bourgogne,2
2015-06-25 13:46:00,Bretagne,4
2015-06-25 13:46:00,Centre-Val de Loire,2
2015-06-25 13:46:00,Nord-Pas-de-Calais,16
2015-06-25 13:46:00,Picardie,1
2015-06-25 13:47:00,le-de-France,7
2015-06-25 13:47:00,Bourgogne,8
2015-06-25 13:47:00,Bretagne,1
2015-06-25 13:47:00,Nord-Pas-de-Calais,11
2015-06-25 13:47:00,Pays de la Loire,3
2015-06-25 13:47:00,Picardie,2
2015-06-25 13:47:40,Nord-Pas-de-Calais,1
2015-06-25 13:47:42,Nord-Pas-de-Calais,1
2015-06-25 13:47:54,Picardie,1
2015-06-25 13:48:00,Bretagne,2
2015-06-25 13:48:00,Nord-Pas-de-Calais,16
2015-06-25 13:49:00,le-de-France,2
2015-06-25 13:49:00,Bourgogne,5
2015-06-25 13:49:00,Bretagne,8
2015-06-25 13:49:00,Nord-Pas-de-Calais,8
2015-06-25 13:50:00,le-de-France,2
2015-06-25 13:50:00,Basse-Normandie,3
2015-06-25 13:50:00,Bourgogne,37
2015-06-25 13:50:00,Bretagne,35
2015-06-25 13:50:00,Centre-Val de Loire,9
2015-06-25 13:50:00,Nord-Pas-de-Calais,98
2015-06-25 13:50:00,Pays de la Loire,14
2015-06-25 13:50:00,Picardie,6
2015-06-25 13:51:00,le-de-France,3
2015-06-25 13:51:00,Bourgogne,1
2015-06-25 13:51:00,Nord-Pas-de-Calais,11
2015-06-25 13:51:00,Pays de la Loire,2
2015-06-25 13:51:00,Picardie,2
2015-06-25 13:52:00,le-de-France,3
2015-06-25 13:52:00,Bourgogne,2
2015-06-25 13:52:00,Bretagne,2
2015-06-25 13:52:00,Nord-Pas-de-Calais,17
2015-06-25 13:52:00,Pays de la Loire,1
2015-06-25 13:52:00,Picardie,1
2015-06-25 13:53:00,Bretagne,3
2015-06-25 13:53:00,Nord-Pas-de-Calais,32
2015-06-25 13:53:00,Pays de la Loire,5
2015-06-25 13:53:00,Picardie,2
2015-06-25 13:53:22,Pays de la Loire,1
2015-06-25 13:54:00,Nord-Pas-de-Calais,13
2015-06-25 13:54:00,Pays de la Loire,1
2015-06-25 13:54:12,Nord-Pas-de-Calais,1
2015-06-25 13:54:15,Nord-Pas-de-Calais,1
2015-06-25 13:55:00,le-de-France,12
2015-06-25 13:55:00,Basse-Normandie,5
2015-06-25 13:55:00,Bourgogne,19
2015-06-25 13:55:00,Bretagne,24
2015-06-25 13:55:00,Centre-Val de Loire,4
2015-06-25 13:55:00,Nord-Pas-de-Calais,68
2015-06-25 13:55:00,Pays de la Loire,17
2015-06-25 13:55:00,Picardie,9
2015-06-25 13:56:00,Basse-Normandie,2
2015-06-25 13:56:00,Bretagne,2
2015-06-25 13:56:00,Centre-Val de Loire,1
2015-06-25 13:56:00,Nord-Pas-de-Calais,20
2015-06-25 13:56:00,Pays de la Loire,1
2015-06-25 13:56:00,Picardie,1
2015-06-25 13:57:00,Bourgogne,2
2015-06-25 13:57:00,Bretagne,2
2015-06-25 13:57:00,Nord-Pas-de-Calais,15
2015-06-25 13:57:00,Picardie,1
2015-06-25 13:57:13,Centre-Val de Loire,1
2015-06-25 13:58:00,Bourgogne,5
2015-06-25 13:58:00,Bretagne,4
2015-06-25 13:58:00,Centre-Val de Loire,2
2015-06-25 13:58:00,Nord-Pas-de-Calais,20
2015-06-25 13:58:00,Picardie,1
2015-06-25 13:58:51,Nord-Pas-de-Calais,1
2015-06-25 13:58:53,Nord-Pas-de-Calais,1
2015-06-25 13:59:00,le-de-France,3
2015-06-25 13:59:00,Basse-Normandie,1
2015-06-25 13:59:00,Bretagne,3
2015-06-25 13:59:00,Nord-Pas-de-Calais,14
2015-06-25 13:59:00,Picardie,1
2015-06-25 13:59:08,Nord-Pas-de-Calais,2
2015-06-25 13:59:10,Nord-Pas-de-Calais,1
2015-06-25 14:00:00,Basse-Normandie,20
2015-06-25 14:00:00,Bourgogne,70
2015-06-25 14:00:00,Bretagne,140
2015-06-25 14:00:00,Centre-Val de Loire,32
2015-06-25 14:00:00,Champagne-Ardenne,5
2015-06-25 14:00:00,Nord-Pas-de-Calais,305
2015-06-25 14:00:00,Pays de la Loire,57
2015-06-25 14:00:00,Picardie,14
2015-06-25 14:00:17,le-de-France,1
2015-06-25 14:00:21,Bretagne,1
2015-06-25 14:00:22,Nord-Pas-de-Calais,1
2015-06-25 14:01:00,Bourgogne,1
2015-06-25 14:01:00,Bretagne,1
2015-06-25 14:01:00,Centre-Val de Loire,2
2015-06-25 14:01:00,Nord-Pas-de-Calais,13
2015-06-25 14:01:00,Pays de la Loire,8
2015-06-25 14:01:12,Picardie,1
2015-06-25 14:02:00,le-de-France,3
2015-06-25 14:02:00,Bourgogne,1
2015-06-25 14:02:00,Centre-Val de Loire,1
2015-06-25 14:02:00,Nord-Pas-de-Calais,15
2015-06-25 14:03:00,le-de-France,4
2015-06-25 14:03:00,Bourgogne,1
2015-06-25 14:03:00,Bretagne,1
2015-06-25 14:03:00,Nord-Pas-de-Calais,24
2015-06-25 14:04:00,Bourgogne,1
2015-06-25 14:04:00,Bretagne,3
2015-06-25 14:04:00,Centre-Val de Loire,2
2015-06-25 14:04:00,Nord-Pas-de-Calais,11
2015-06-25 14:04:00,Pays de la Loire,3
2015-06-25 14:04:25,Nord-Pas-de-Calais,1
2015-06-25 14:04:27,Nord-Pas-de-Calais,1
2015-06-25 14:04:47,Pays de la Loire,2
2015-06-25 14:05:00,Basse-Normandie,2
2015-06-25 14:05:00,Bourgogne,28
2015-06-25 14:05:00,Bretagne,31
2015-06-25 14:05:00,Centre-Val de Loire,9
2015-06-25 14:05:00,Nord-Pas-de-Calais,54
2015-06-25 14:05:00,Pays de la Loire,21
2015-06-25 14:05:00,Picardie,9
2015-06-25 14:06:00,Bretagne,2
2015-06-25 14:06:00,Nord-Pas-de-Calais,12
2015-06-25 14:06:00,Pays de la Loire,1
2015-06-25 14:07:00,le-de-France,1
2015-06-25 14:07:00,Bretagne,1
2015-06-25 14:07:00,Nord-Pas-de-Calais,9
2015-06-25 14:08:00,Bourgogne,5
2015-06-25 14:08:00,Bretagne,1
2015-06-25 14:08:00,Nord-Pas-de-Calais,16
